Name,Runtime,Genre,IMDB,Director,Stars
Windfall,65,"Comedy, Crime, Drama",9.3,Mike Barkhoff,"Mike Barkhoff, Travis Barkhoff, Yung Bong, Dillon Bosler"
Ooops! The Adventure Continues,85,"Animation, Adventure, Comedy",6.3,,"Max Carolan, Dermot Magennis, Ava Connolly, Tara Flynn"
Black Is King,85,"Adventure, Drama, Fantasy",5.5,,"Folajomi 'FJ' Akinmurele, Aweng Ade-Chuol, Isaak Adoyi, Adut Akech"
Mambo Man,82,Drama,9.3,,"Idolka de Erbiti, Yudexi De La Torre Mesa, Mo Fini, Julio Cesar Llamos"
Ju e dao,86,"Adventure, Fantasy",4.9,,"Gallen Lo, Yinyue Liao, Bingxiang Wang, Wei Dang"
Rurangi: Feature,87,Drama,8.0,Max Currie,"Elz Carrad, Arlo Green, Awhina-Rose Ashby, Kirk Torrance"
Murder,112,Thriller,7.8,,"Sahithi Avancha, Keshav Deepak, Srikanth Iyengar"
Giữa Tâm Dịch,84,"Drama, Sci-Fi, Thriller",4.4,Adam Mason,"K.J. Apa, Sofia Carson, Craig Robinson, Bradley Whitford"
Scarlett,103,Action,7.4,John Lyde,"Melanie Stone, Brian Krause, Musa Aden, Isaac Akers"
The Larva Island Movie,89,Animation,5.0,Byoung-Wook Ahn,"Hong Bum-ki, Kang Shi Hyun, Eddy Lee"
Merman Academy: The Movie,79,"Comedy, Family, Fantasy",8.3,Jabari Leggette,"Zeke Taylor, Jabari Leggette, Earnest Harper, Malachi Taylor"
Lacci,100,Drama,5.2,Daniele Luchetti,"Luigi Lo Cascio, Alba Rohrwacher, Laura Morante, Silvio Orlando"
Brahmadaitya,76,Horror,6.2,Abhirup Ghosh,"Souman Bose, Anindya Chatterjee, Rudranil Ghosh, Saayoni Ghosh"
Cin Baskini,66,Horror,1.8,Kadir Genç,"Ugur Elaldi, Neslisah Ertürk, Göknil Gök, Yagmur Çapal"
L'Uomo Samargantico,105,Comedy,9.1,Luca Martinelli,"Fulvio Fuina, Clara Mallegni, Daniela Airoldi, Giancarlo De Biasi"
Wilson's Silence,82,"Animation, Crime, Mystery",7.3,Walter Isotopes,
Aile Hükümeti,103,Comedy,3.6,Burak Demirdelen,"Riza Akin, Kivanç Baran Aslan, Lale Basar, Boran Duman"
Syksyn jälkeen saapuu kevät,74,Drama,7.2,Annika Grof,"Asta Sveholm, Turkka Mastomäki, Verneri Lilja, Sari Havas"
Ensilumi,82,Drama,7.2,Hamy Ramezan,"Niilo Airas, Toni Airas, Lumi Barrois, Laura Birn"
Okay Madam,100,"Action, Comedy",6.6,Cheol-ha Lee,"Woon Jong Jeon, Bae Jeong-nam, Uhm Junghwa, Nam-gil Kim"
Blokhavn,76,"Animation, Comedy",5.7,,"Moon Afflick, Amalie Bigum, Adrian Hosseinpour, Malthe Emil Kibsgaard"
Raat Akeli Hai,149,"Crime, Drama, Mystery",7.3,Honey Trehan,"Nawazuddin Siddiqui, Radhika Apte, Aditya Srivastav, Padmavati Rao"
Felkészülés meghatározatlan ideig tartó együttlétre,95,"Drama, Romance",6.8,Lili Horvát,"Natasa Stork, Viktor Bodó, Benett Vilmányi, Zsolt Nagy"
Birthmother's Betrayal,87,Thriller,5.7,John Murlowski,"Tanya Clarke, Aria Pullman, Monica Rose Betz, Matthew Pohlkamp"
"They Came from the Sky, I Saw Them!",46,Sci-Fi,9.2,Matt Shaw,"Dani Thompson, Rod Glenn, Matt Shaw, Maria Lee Metheringham"
Tottori! Sommeren vi var alene,78,"Adventure, Family",7.9,,"Billie Østin, Vega Østin, Mette Arnstad, Kristoffer Joner"
Mulher Oceano,99,Drama,6.5,Djin Sganzerla,"Gustavo Falcão, Jandir Ferrari, Stênio Garcia, Nakazeko Mie"
Just Speechless,87,"Animation, Crime, Drama",8.1,,
The Complex: Lockdown,78,Sci-Fi,3.7,Paul Raschid,"Michelle Mylett, Al Weaver, Kim Adis, Okorie Chukwu"
Hacked,70,"Comedy, Drama, Horror",6.6,,"Nick Beisel, Kyle Conroy, Matthew Festle, Bobby Foringer"
Yurusareta kodomotachi,131,Drama,7.8,Eisuke Naitô,
Les graines que l'on sème,77,Drama,5.5,Nathan Nicholovitch,"Ghaïs Bertout-Ourabah, Clémentine Billy, Marie Clément, David D'Ingeo"
Trigger,67,Thriller,4.1,Chris Stokes,"Flex Alexander, Obba Babatundé, Ashley Broussard, Harvey B. Jackson"
Redemption of a Rogue,95,Drama,7.6,Philip Doherty,"Aaron Monaghan, Aisling O'Mara, Kieran Roche, Liz Fitzgibbon"
Metsäjätti,88,Drama,6.9,Ville Jankeri,"Tomi Alatalo, Bruno Cacciatore, Iikka Forss, Eeva-Liisa Haimelin"
Free Lunch Express,80,Comedy,3.7,Lenny Britton,"Alexander Aguila, Laura Aleman, Jessica Jade Andres, Elaine Ballace"
Fuego negro,81,"Action, Horror, Mystery",2.5,Bernardo Arellano,"Tenoch Huerta, Eréndira Ibarra, Dale Carley, Ariane Pellicer"
Nirontor,102,Drama,7.1,Chandrasish Ray,"Satyam Bhattacharya, Tshering Bhutia, Prasenjit Chatterjee, Poonam Gurung"
A Prequel of Gold Convoyers: A Fearful Crisis,87,,8.4,Billy Tang,"Angel Wang, Nicky Wu"
Aliens Stole My Body,88,"Adventure, Comedy, Family",4.3,Sean McNamara,"Ty Consiglio, Christian Convery, Bruce Coville, Jayden Greig"
A Midsummer Night's Dream,171,Comedy,7.6,,"Meera Syal, Ankur Bahl, Maggie Bain, Nandi Bhebhe"
Coming to Africa,94,"Comedy, Drama, Romance",9.3,Anwar Jamison,"Khalil Kain, Nana Ama McBrown, David Dontoh, Anwar Jamison"
Gyul-Baek,110,"Crime, Drama, Thriller",6.6,Sang-Hyun Park,"Chong-ok Bae, Kyung Hong, Shin Moon-Sung, Jin-yeong Park"
Gelincik,78,"Mystery, Thriller",8.6,Orçun Benli,"Ahmet Mümtaz Taylan, Kaan Yildirim, Hande Dogandemir, Bülent Emrah Parlak"
Home Stories,47,Comedy,5.9,,"Arjun Mathur, Apoorva Arora, Saba Azad, Tanmay Dhanania"
Bhanumathi & Ramakrishna,93,"Comedy, Drama, Romance",7.0,Srikanth Nagothi,"Darbha Appaji Ambarisha, Naveen Chandra, Raja Chembolu, Harsha Chemudu"
Bằng Chứng Vô Hình,100,"Action, Crime, Drama",6.2,Trinh Dinh Le Minh,"Phuong Anh Dao, Ai Phuong, Do Nhat Truong, Anh Tu"
Kriya,96,"Drama, Fantasy, Horror",7.0,Sidharth Srinivasan,"Avantika Akerkar, M.D. Asif, Kishan Bahurupiya, Kanak Bhardwaj"
La Parte Oscura,54,Horror,5.3,Max Coronel,"Clara Kovacic, Germán Baudino, Gon Spina, Guillermina Mazzucchelli"
Frenemies,80,Drama,4.2,,"Nad Abdoolakhan, Juliana Barros, Dean Christian, Dibble Dae"
The Real Exorcist,108,Fantasy,5.1,Shokyo Oda,"Fumika Shimizu, Mirai Irako, Rin Kijima, Joe Hyûga"
Kẻ Xâm Nhập,102,"Mystery, Thriller",6.0,Sohn Won-Pyung,"Mu-Yeol Kim, Hee-Jung So, Ji-Hyo Song"
The Brightest Roof in the Universe,115,Family,6.9,Michihito Fujii,"Kotaro Daigo, Kentaro Ito, Kaya Kiyohara, Miki Mizuno"
WingMan,74,Comedy,5.3,Rick Smiciklas,"Mitch Wolfe, Rinaldo Jara, Goran Kalezic, Rick Smiciklas"
Hotel Leikeu,101,Horror,4.8,Yoon Een-Kyoung,"Se-yeong Lee, Ji-Young Park, So-yi Park, Yeong-ju Seo"
Luan Po,90,Action,5.5,Zhongwei Qiu,"Li Ji, Yizhou Wang, Zanjin Zhu"
Wish,108,"Crime, Drama",5.7,Yukihiko Tsutsumi,"Yoshie Ichige, Yuriko Ishida, Masaya Katô, Kaya Kiyohara"
Die by the Sword,90,History,2.4,Christopher Forbes,"Mike Amason, Alyssa Amelia, Jezibell Anat, David Axe"
El Camino de Xico,85,Animation,6.8,Eric Cabello,"Verónica Alva, Luis Angel Jaramillo, Pablo Gama Iturrarán, Verónica Castro"
Cin Bebek 2,83,Horror,2.8,Bülent Aydoslu,"Onur Cimen, Esra Kocabas, Omer Polat, Umut Seddadi"
Forget About Everything for Awhile,61,Drama,7.9,,"Mason Carter, Joel Haver"
Pretend That You Love Me,94,Romance,8.8,Joel Haver,"Bryn Bookstaver, Sophia DeLeo, Jack Haver, Joel Haver"
Cas Communautaire,90,Drama,9.1,Mara Zizou Fall,"Adama Admow Diop, Ousseynou Ba, Pape Mangone Diop, Carole Valerie Andrade"
Nuevo orden,88,Drama,6.1,Michel Franco,"Samantha Yazareth Anaya, Dario Yazbek Bernal, Patricia Bernal, Diego Boneta"
Pojaman Sawang Ka Ta,104,Comedy,5.5,Poj Arnon,"Kohtee Aramboy, Jaturong Mokjok, Ekkachai Srivichai"
De Familie Claus,96,"Family, Fantasy",5.8,Matthias Temmermans,"Jan Decleir, Mo Bakker, Stefaan Degand, Eva van der Gucht"
Wit's End,81,"Adventure, Comedy, Drama",4.5,David Lee Madison,"David Lee Madison, Brian O'Halloran, Scott Schiaffo, Robert Emmet Garnham"
An Ideal Host,85,"Comedy, Horror, Sci-Fi",6.6,Robert Woods,"Nadia Collins, Evan Williams, Naomi Brockwell, St John Cowcher"
A Killer Rising,118,"Crime, Drama, Thriller",5.0,Michael Fredianelli,"Stacy Beckly, Derek Crowe, Kevin Karrick, Jaren Anderson"
Mentor,96,Comedy,5.4,Sigurður Anton,"Sonja Rut Valdin, Þórhallur Þórhallsson, Anna Hafþórsdóttir, Jónína Þórdís Karlsdóttir"
Fame: The Musical,126,Musical,4.8,Nick Winston,"Keith Jack, Jorgie Porter, Mica Paris, Molly McGuire"
Confinement,45,Thriller,1.2,Curtis Graham,"Nicole Abisinio, Josué Gutierrez, Mary Rachel Quinn, Tony Senzamici"
Elvis from Outer Space,91,"Adventure, Comedy, Sci-Fi",3.7,,"Martin Kove, Narrie Baboa, Stacy Baker, Alexander Butterfield"
Rouge,86,Drama,5.6,Farid Bentoumi,"Zita Hanrot, Sami Bouajila, Céline Sallette, Olivier Gourmet"
Ibrahim,80,Drama,4.7,Samir Guesmi,"Abdel Bendaher, Luàna Bajrami, Samir Guesmi, Rabah Nait Oufella"
The Death of Cinema and My Father Too,103,"Comedy, Drama",7.2,Dani Rosenberg,"Marek Rozenbaum, Roni Kuban, Noa Koler, Ruth Farhi"
Beginning,130,Drama,6.5,Dea Kulumbegashvili,"Ia Sukhitashvili, Kakha Kintsurashvili, Rati Oneli"
Un triomphe,105,"Comedy, Drama",6.6,Emmanuel Courcol,"Kad Merad, David Ayala, Lamine Cissokho, Sofian Khammes"
Vaurien,96,"Drama, Thriller",6.4,Peter Dourountzis,"Pierre Deladonchamps, Ophélie Bau, Sébastien Houbani, Candide Sanchez"
Seize printemps,73,"Comedy, Drama, Romance",5.7,Suzanne Lindon,"Suzanne Lindon, Arnaud Valois, Frédéric Pierrot, Florence Viala"
Gagarine,95,Drama,7.1,,"Alseni Bathily, Lyna Khoudri, Jamil McCraven, Finnegan Oldfield"
Sarasare Shab,94,"Drama, Fantasy, Romance",3.8,Farzad Motamen,"Amir Jafari, Elnaz Shakerdust, Azadeh Samadi, Mehdi Soltani"
Sweat,106,Drama,6.6,Magnus von Horn,"Magdalena Kolesnik, Julian Swiezewski, Aleksandra Konieczna, Zbigniew Zamachowski"
"Les choses qu'on dit, les choses qu'on fait",122,Drama,7.4,Emmanuel Mouret,"Camélia Jordana, Niels Schneider, Vincent Macaigne, Émilie Dequenne"
A Good Man,107,Drama,6.7,Marie-Castille Mention-Schaar,"Noémie Merlant, Soko, Vincent Dedienne, Gabriel Almaer"
Last Words,126,"Drama, Sci-Fi",5.5,Jonathan Nossiter,"Nick Nolte, Kalipha Touray, Charlotte Rampling, Alba Rohrwacher"
Âya to majo,82,"Animation, Family, Fantasy",5.9,Gorô Miyazaki,"JB Blanc, Thomas Bromhead, Alex Cartañá, Pandora Colin"
La última primavera,77,Drama,7.1,Isabel Lamberti,"María Duro Rego, David Gabarre Duro, David Gabarre Jiménez, Alejandro Gabarre Mendoza"
La terre des hommes,96,Drama,6.7,Naël Marandin,"Diane Rouxel, Finnegan Oldfield, Jalil Lespert, Olivier Gourmet"
Ba Bai Biao Bing Ben Bei Po,115,"Action, History, War",6.4,Jiaoshou Qin,"Zeyu Li, Xingying Shao"
Hotel Royal,104,Family,5.0,Masaharu Take,
"Nadia, Butterfly",107,Drama,7.2,Pascal Plante,"Katerine Savard, Ariane Mainville, Pierre-Yves Cardinal, Hilary Caldwell"
Gekijouban Bem: Become Human,90,Animation,6.8,Hiroshi Ikehata,"Katsuya Konishi, Kenshô Ono"
DAU. New Man,99,Drama,5.5,,"Maksim Martsinkevich, Viktoria Skitskaya, Vladimir Azhippo, Arina Alexeeva"
Loves Spell,105,Romance,3.4,Fredi 'Kruga' Nwaka,"Pierre Blair, Axel Blake, Penny Bosworth, Kane Brown"
Geek Monsters,49,Drama,8.8,Michael Simmons,"Uneeda Arnold, Roy Beecham, Troy Beecham, Bree Bidle"
Shark School: Ocean-Mania,51,Animation,7.9,,
The Haunting of the Morgan Estate,68,Horror,3.3,Brendan Rudnicki,"Michael Babcock, Nancy Barber, Blaine Burdette, Blake Burdette"
Student for Pay,62,"Comedy, Drama, Romance",7.6,Amy Homberg,"Amy Homberg, Sarah Van Hulten, Milan van Aagten, Jamie Munsey"
A Christmas Tree Love Story,70,Romance,3.6,,"Ashley Holliday Tavares, Gregory Piccirilli, Joe Massingill, Valerie Hines"
9 povesti de dragoste si ura in izolare,90,Drama,5.3,Dan Chisu,"Raluca Aprodu, Alex Bogdan, Ilona Brezoianu, Diana Cavallioti"
Zombieworld 3,81,Horror,2.5,,
Sacrifice,77,Drama,5.2,Taku Tsuboi,"Yuzu Aoki, Michiko Gomi, Miki Handa"
Robot Riot,88,"Action, Sci-Fi",3.2,Ryan Staples Scott,"Sarah J. Bartholomew, Cait Brasel, Jamie Costa, Barrett Carroll Curtis"
Shingeki no Kyojin: Chronicle,122,"Animation, Action, Adventure",7.9,,"Marina Inoue, Yui Ishikawa, Yûki Kaji, Yû Shimamura"
Letters of happiness,102,Drama,6.8,Svetlana Sukhanova,"Aleksandr, Aleksey, Anastasiya, Anna"
Québexit,80,Comedy,9.2,Joshua Demers,"Gail Maurice, Alison Louder, Xavier Yuvens, Nicole Joy-Fraser"
The Last Regret,90,Comedy,9.8,Don Tjernagel,"Jordan Abbe, J.T. Auger, Clint Boevers, Jillian Brown"
Mamakiki,97,Comedy,6.1,,"Preetha Anandan, Maanas Chavali, Jayaditya Kang, Nalan Kumarasamy"
Syif Malam Raya,97,Comedy,3.1,A. Razak Mohaideen,"Atu Zero, Sharif Zero, Reen Rahim, Yoe Parey"
Key Lime Voodoo,79,Horror,4.5,Jo Blanco,"Austin Jones, Jennifer Kaiser, Katria Whitfield, Gary James Fitzsimmons"
One Take,85,,5.6,,
Bloodthirsty,84,Horror,6.4,Amelia Moses,"Lauren Beatty, Greg Bryk, Katharine King So, Michael Ironside"
The Swan Princess: A Royal Wedding,83,"Animation, Family, Fantasy",5.5,Richard Rich,"Nina Herzog, Yuri Lowenthal, Joseph Medrano, Catherine Lavin"
Little Big Women,123,Drama,7.7,Joseph Chen-Chieh Hsu,"Shu-Fang Chen, Ying-Hsuan Hsieh, Vivian Hsu, Ke-Fang Sun"
The Silent Forest,108,Drama,7.6,Chen-Nien Ko,"Tzu-Chuan Liu, Buffy Chen, Kuan-Ting Liu, Kuei-Mei Yang"
Greg Warren: Where the Field Corn Grows,59,Comedy,7.2,Eric Abrams,
Eddie Pepitone: For the Masses,56,Comedy,7.7,Steven Feinartz,
Groeten van Gerri,100,Comedy,6.3,Frank Lammers,"Frank Lammers, Sanne Langelaar, Heddy Lester, Fedja van Huêt"
Bulbbul,94,"Drama, Horror, Mystery",6.5,Anvita Dutt,"Tripti Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay"
Boys on Film 20: Heaven Can Wait,146,Drama,6.4,,"Sam Adamson, Hori Ahipene, Tyrone Benskin, Zachary Booth"
Coronavirus,83,Drama,6.8,,"Sonia Akula, Keshav Deepak, Srikanth Iyengar"
Soul Snatcher,125,"Action, Fantasy",5.5,,"Li-Nong Chen, Xian Li, Kezi Hani, Chao Jiang"
La chancha,97,,6.9,Franco Verdoia,"Esteban Meloni, Gabriel Goity, Gladys Florimonte, Raquel Karro"
Lockdown,63,Drama,7.0,Pieter Kuijpers,"Lore Dijkman, Servé Hermans, Romy Roelofsen, Michel Sluysmans"
Murder Manual,91,"Horror, Thriller",2.3,,"Emilia Clarke, Hadley Fraser, Sylvia Panacione, Maria Olsen"
Run,86,"Mystery, Thriller",5.1,Lakshmikanth Chenna,"Bhanu Sri, Mukhtar Khan, Kireeti, Kousalya"
Seochi aut,92,Thriller,5.4,Jung Kwak,"Son Byong-ho, Ga-Yoon Heo, Go Jung-il, Ji-na Kim"
The Pandemic Anthology,85,Horror,6.2,,"Fábio Baltar, Edgar, Valeria Giorcelli, Jérôme"
Raju Gari Kidnap,87,"Action, Comedy, Crime",7.0,Anu Prasad,"Harika Varma Chekuri, Amardeep Chowdary, Santosh Devarakonda, Nikhil Jogi"
Leaving Virginia,100,Comedy,5.1,Li-Shu Lin,"Siu Hin Ng, Isaac Yang, Berry Wen-i Kuo, Peggy Tseng"
Ek Battey Do,100,Drama,8.2,Suzad Iqbal Khan,"Abinash, Monika Chowdhury, Chandra Shekhar Dutta, Pankaj Gupta"
Wo he wo de jia xiang,153,Drama,6.7,,"Bo Huang, You Ge, Wei Fan, Chao Deng"
Behind Closed Doors,88,"Drama, Thriller",6.2,Jonathan Milton,"Allana De'Nai, Antrone Harris, Shelton Jolivette, Jalene Mack"
Dear Tenant,106,Drama,7.7,Yu-Chieh Cheng,"Morning Tzu-Yi Mo, Shu-Fang Chen, Run-yin Bai, Chun-Yao Yao"
Climax,52,"Action, Horror, Thriller",2.1,Ram Gopal Varma,"Mia Malkova, Renan Severo"
Un tal Alonso Quijano,102,Drama,6.2,Libia Stella Gómez,"Álvaro Rodríguez, Manuel José Sierra, Brenda Quiñonez, Felipe Ríos"
Checklist,70,Drama,8.8,,
Sanders Complaint: America's Greatest Socialist: The Bernie Sanders Story,91,Comedy,8.5,Marcus Scott,"Steven Vaughan, Stefan Michaels, Ian Archdeacon, Millie Gaston"
Circumstantial Pleasures,65,,5.6,Lewis Klahr,
True North,93,Animation,6.9,Eiji Han Shimizu,"Sammy Anderson, Jacquelyn Palmquist, Michael Sasaki, Ann Smith"
Beauty Water,85,"Animation, Thriller",6.1,Kyung-hun Cho,
Accidental Luxuriance of the Translucent Watery Rebus,81,Animation,7.3,,"Pavlica Bajsic, Boris Bakal, Mario Kovac, Niksa Marinovic"
Ogoniok-ognivo,88,Animation,5.9,Konstantin Shchekin,"Yuri Askarov, Sergey Burunov, Vasiliy Dakhnenko, Aleksey Elistratov"
DAU. Katya Tanya,103,Drama,6.1,,"Ekaterina Yuspina, Tatyana Polozhiy, Radmila Shegoleva, Teodor Currentzis"
Anthropocene,95,Thriller,3.0,Emir Skalonja,"David Anderson, Heather Dunham, Maria Eleyna, Ron Emerson"
Law,124,Thriller,5.7,Raghu Samarth,"Ragini Prajwal, Avinash, Achyuth Kumar, Siri Prahlad"
French Biriyani,116,Comedy,5.7,Pannaga Bharana,"Danish Sait, Disha Madan, Sal Yusuf, Rangayana Raghu"
Mehandi Laga Ke Rakhna 3,161,Drama,8.6,Rajnish Mishra,"Sahar Afsha, Ritu Singh, Khesari Lal Yadav"
Zhang Sanfeng 2: Tai Chi Master,90,Action,4.7,,"Yichen Liu, Shichen Xu, Zhenfeng Sun"
Politis tritis ilikias,84,Drama,8.0,Marinos Kartikkis,"Giannos Antoniou, Marina Argyridou, Alexia Charalambidou, Savvas Constantinou"
Pearl,92,Drama,4.4,Bobby Roth,"Anthony LaPaglia, Larsen Thompson, Sarah Carter, Barbara Williams"
Utraan,143,"Action, Comedy, Fantasy",3.4,,
Graveyard Stories 2,80,Horror,5.0,James Ian Mair,"George Stover, Deron Morgan, C.A. McGregor, Patti Danner"
Gina Brillon: The Floor is Lava,60,Comedy,6.0,,
Aama,112,Drama,8.0,Dipendra K. Khanal,"Sarita Giri, Deshbhakta Khanal, Surakshya Panta, Ashant Sharma"
Designs for Revenge,90,Thriller,4.5,Stanley Rowe,"Melina Bartzokis, Micah McNeil, Nick Cassidy, Valentina Izarra"
Legend of the Muse,102,Thriller,5.6,John Burr,"Riley Egan, Elle Evans, Kate Mansi, Lou Ferrigno Jr."
X Zone,97,Thriller,2.6,Faisal Kapdi,"Kapil Arya, Hrishitaa Bhatt, Moin Khan, Saira Khan"
Axed to Pieces,55,Horror,3.4,,"Jarad Allen, Sheri Davis, Jerimiah Douglas, Dustin Ferguson"
DAU. Teoriya strun,169,Drama,5.0,,"Alexei Blinov, Teodor Currentzis, Svetlana Dragayeva, Dmitry Kaledin"
Into the Flames,98,Comedy,2.9,Michael Mandaville,"Hayes Beyersdorfer, Janna Bossier, Adrian Colon, Sean James"
Twisted Twin,79,Thriller,5.8,Jeff Hare,"Lauren Swickard, Jennifer Taylor, Rory Gibson, Peter Onorati"
DAU. Smelye ludi,153,Drama,5.8,,"Alexei Blinov, Pavel Gordienko, Dmitry Kaledin, Andrey Losev"
Mio-Tsukushi Ryouri-Chou,131,Drama,6.0,Haruki Kadokawa,"Kentez Asaka, Atsuko Asano, Takaaki Enoki, Misa Etô"
Black Box,100,"Horror, Mystery, Sci-Fi",6.1,Emmanuel Osei-Kuffour,"Mamoudou Athie, Phylicia Rashad, Amanda Christine, Tosin Morohunfola"
Chelovek iz Podolska,92,Drama,7.2,Semyon Serzin,"Vadik Korolyov, Yuliya Bashorina, Ilya Borisov, Ivan Gorbunov"
Kovan,93,Drama,6.5,Eylem Kaftan,"Meryem Uzerli, Feyyaz Duman, Hakan Karsak, Burcu Salihoglu"
Sinful,74,Thriller,5.5,Rich Mallery,"Nicole D'Angelo, Chris Spinelli, Christina Lo"
Quarantine Girl,61,"Horror, Thriller",7.5,,"Nicole D'Angelo, Shane Ryan, Lisa London, Craijece Lewis"
A1,300,Drama,8.7,Marco Romano,
Nfd,90,Drama,8.6,Marco Romano,
A million little pieces,90,Drama,8.5,Marco Romano,
The catcher in the rye,105,Drama,8.4,Marco Romano,
Gamlet,100,Drama,8.1,Marco Romano,
Ambient 0,81,Drama,8.1,Marco Romano,
La Corazonada,116,"Crime, Thriller",5.3,Alejandro Montiel,"Luisana Lopilato, Joaquín Furriel, Rafael Ferro, Maite Lanata"
Matthew Bourne's the Red Shoes,97,Romance,8.2,Matthew Bourne,"Adam Cooper, Dominic North, Ashley Shaw"
"Madrid, int.",75,,6.8,Juan Cavestany,"Lorena Iglesias, Petra del Rey, Carlos Martínez, Tino Martínez"
The Light Between Us,90,"Drama, Romance",2.5,Elly Spurs,"Stephanie Nwokeuku, Donnie Brown Jr., Gurpreet Singh, Jimmy Sanabria"
Fearmoth,82,,6.4,Tim Vine,"Tim Vine, John Archer, Mona Najma"
Love Lockdown,70,"Romance, Thriller",6.9,,"Jake Cuenca, Kylie Verzosa, Angelica Panganiban, JM de Guzman"
Rent-a-Pal,108,"Horror, Thriller",6.2,Jon Stevenson,"Wil Wheaton, Brian Landis Folkins, Amy Rutledge, Kathleen Brady"
DeMarcus Cousins Presents Boogie's Comedy Slam,69,Comedy,7.9,L. Frazier,"DeMarcus Cousins, Mike Epps, Red Grant, Karlous Miller"
Lockdown Kings,80,Comedy,8.0,,"Daz Black, Huw Samuel, Sophie-Louise Craig, Harvey Quinn"
The Painter,82,Thriller,8.4,Venkat Bharadwaj,"Basha, Shameek Bharadwaj, Venkat Bharadwaj, Narahari Dixit"
The Woods,60,Horror,6.0,Lachlan Reck,"Eliza Jane, Lachlan Reck"
"Devoto, la invasión silenciosa",72,,4.5,Martín Basterretche,"Diego Cremonesi, Alexia Moyano, Gastón Cocchiarale, Jorge Takashima"
S01E03,57,Drama,7.3,Kurt Walker,"João Abreu, Alice Dos Reis"
Monster,70,"Adventure, Sci-Fi, Thriller",5.0,Clay Moffatt,"Mackenzie Clark, Matt Conklin, Wesley Courtnay, Jordan Dean"
DAU. Tri diya,104,Drama,5.6,,"Teodor Currentzis, Maria Nafpliotou, Radmila Shegoleva, Alexey Trifonov"
Blood Freaks,71,Drama,5.8,Omar Jacobo,"Génesis Arista, Agustín Elizondo, Andrea Juarez"
200 Meters,96,"Adventure, Drama",7.4,Ameen Nayfeh,"Ali Suliman, Anna Unterberger, Lana Zreik, Gassan Abbas"
A Drunk Scorpion Will Sting Itself to Death,76,"Crime, Drama",9.0,True,"True, Chanel Mack, Ewa Maria Wojcik, Liam Burke"
Cover the Mirrors,79,Mystery,1.9,Aaron J. Davis,"Normeka Ageous, Genevieve Alleyne, Patrick Cox, Kerseh Dahn"
Feya,152,"Drama, Sci-Fi, Thriller",5.7,Anna Melikyan,"Konstantin Khabenskiy, Ingeborga Dapkunaite, Ekaterina Ageeva, Vilen Babichev"
Lock-In,140,"Comedy, Musical, Sci-Fi",8.4,,"Braxton Allen, Genevieve Amigone, Martha Armstrong-Benjamin, Kira Arrington"
As mortes,74,Thriller,6.1,Cristóbal Arteaga,"Xoana Baz, Miguel Borines, Olga Cameselle, Orisel Gaspar"
Three Comrades,72,Drama,3.9,Vladimir Kozlov,"Evgeniy Zarubin, Ivan Shary, Andrei Yasinsky, Olga Serikova"
Top Gunner,84,"Action, War",1.8,Daniel Lusko,"Eric Roberts, Carol Anne Watts, Julian Cavett, Sarah H. Wilkinson"
Thibaan × BNK48,128,Music,5.3,Surasak Pongsorn,"Natruja Chutiwansopon, Warattaya Deesomlert, Jiradapa Intajak, Nuttawut Sanyabut"
Fight of Fury,81,Action,5.6,Shuny Bee,"Cynthia Aguilar, Michael Ainis, Leila Amiri, Hannah Anhari"
Qian nü you hun: Ren jian qing,96,"Adventure, Drama, Fantasy",5.7,Zhenzhao Lin,"Eleanor Lee, Xingxu Chen, Wah Yuen, Norman Chu"
Seperti Hujan Yang Jatuh Ke Bumi,86,"Drama, Romance",4.7,Lasja Fauzia,"Jefri Nichol, Aurora Ribero, Axel Matthew Thomas, Nadya Arina"
Podolskiye kursanty,136,"Action, Drama, War",6.2,Vadim Shmelyov,"Artyom Gubin, Lubov Konstantinova, Igor Yudin, Aleksey Bardukov"
Dino Dana: The Movie,85,"Adventure, Family, Fantasy",6.1,J.J. Johnson,"Michela Luci, Saara Chaudry, Richie Lawrence, Evan Whitten"
DAU. Nora Mother,87,"Biography, Drama, History",6.0,,"Teodor Currentzis, Radmila Shegoleva, Lydia Shchegoleva"
Brummi,109,Drama,5.8,Ralf Bischoff,"Moritz Berg, Wolfgang Böhm, Steffen Böye, Eva-Maria Kurz"
50 o Dos Ballenas se Encuentran en la Playa,122,Drama,7.4,Jorge Cuchi,"Karla Coronado, José Antonio Toledano, Gerardo Trejoluna, Monica Jimenez"
Mermaid Isle,80,"Horror, Thriller",3.0,Jason Mills,"Samuel Buchanon, Kiana Passmore, Mark Reinhardt"
God of Gamblers,74,,5.3,Gao Feng,"Chao Wen, Waise Lee, Adia Chan, Dave Wang"
"Astaroth, Female Demon",76,Horror,5.0,Larissa Anzoategui,"Renato Batarce, Ju Calaf, Jessé Marques da Silva, Monica Monteiro"
Hodge Saves Easter,65,Animation,3.0,Evan Tramel,"Johnathan Carley, Aiden McCreary, Liam Richards, Darren Richardson"
Baggy in & as KungFu Bonda: A Mostly English Stand Up Comedy Special,77,Comedy,5.3,Bhargav Ramakrishnan,
